id;isbn;title;small_image_url;medium_image_url;language;price;nb_of_pages;publication;category_id;publisher_id;description
1011;148885162X;Application Server 131 Success Secrets: 131 Most Asked Questions On Application Server - What You Need To Know;http://ecx.images-amazon.com/images/I/51s-9pleKyL._SL75_.jpg;http://ecx.images-amazon.com/images/I/51s-9pleKyL._SL160_.jpg;ITALIAN;29.95;60;now();1007;1005;A fresh Application Server approach. An program server may be whichever a code model that delivers a simplified tactic to generating an application-server effectuationshort of heed to what the program purposes areeither the server part of a concrete effectuation example. In whichever instancethe servers purpose is committed to the effectual implementation of methods (programsproceduresscripts) for helping its affected applications. There has never been a Application Server Guide like this. It contains 131 answersmuch more than you can imaginecomprehensive answers and extensive details and references, with insights that have never before been offered in print. Get the information you need--fast! This all-embracing guide offers a thorough view of key knowledge and detailed insight. This Guide introduces what you want to know about Application Server. A quick look inside of some of the subjects covered: Web application server - URL mapping, Web application server - Web services, WebSphere Application Server - Version 8.5, Comparison of application servers - Haskell, Application server Advantages of application servers, Oracle Application Server 10g, WebSphere Application Server - Version 6.0, Application server Other platforms, Oracle Application Server 10g - Components, Base4 Application Server - History, Application server - Advantages of application servers, Application server - Java application servers, Comparison of application servers - Ruby, Web application server - Ajax, WebSphere Application Server for z/OS - WAS z/OS Platform Exploitation, Comparison of application servers - Smalltalk, TNAPS Application Server - Hosting, WebLogic Application Server, Sun Java System Application Server - Releases, WebSphere Application Server - Version 7.0, WebLogic Application Server - Components, SAP NetWeaver Application Server - Authentication, and much more…
1012;1782170561;Applied SOA Patterns on the Oracle Platform;http://ecx.images-amazon.com/images/I/51eaKOFmswL._SL75_.jpg;http://ecx.images-amazon.com/images/I/51eaKOFmswL._SL160_.jpg;ITALIAN;59.99;498;now();1010;1010;Fuse together your pragmatic Oracle experience with abstract SOA patterns with this practical guide About This BookDemonstrates how to approach the Big Problemdecompose it into manageable pieces and assess the feasibility of SOA methodology to build the entire solution using real-life examples Explores out the links between SOA PrinciplesOpen Standards and SOA Frameworks with clear standards implementation roadmaps A collection of lessons learned from various implementations undertaken over the yearsbut the book can also be used as a textbook of preparation for SOA Professional/Architect exams (from SOA school) Who This Book Is ForApplied SOA Patterns on the Oracle Platformis aimed at architects practicing SOA or traditional integrationand also at technical team leaders implementing Oracle Fusion under SCRUM or WF methodology. What You Will LearnUnderstand the links between SOA principlesstandardsand patterns in relation to the service characteristics you want to achieve Identify the most suitable SOA tools for your task from the Oracle Fusion stackDeploy your Business Rules in a centralizedcontrollableand manageable faction to support dynamic service compositions Implement flexible taxonomy for Enterprise Service Repositoryservice monitoringand automated service recovery Identify the SOA security risks and mitigate them with minimal impact on your compositions performance Use the SOA design pattern for preparing your Enterprise for the cloudBalance your long-running and fast-running service compositions between different service frameworks and service layers In DetailFor architects and developersto solve business problems in the most efficient way possiblethe experience of building complex collaboration and messaging systems in different industries combined with the architectural knowledge of practically realizing SOA patterns is what is required. Applied SOA Patterns on the Oracle Platform is dedicated to problem solving with the application of common patterns. This book will help you face all the challenges that even seasoned architects can struggle with. It begins with a descriptive introduction to SOA principles and standards. Nextit explores how to balance the principles in different SOA frameworks and where you can try for standard implementations. Security aspects are covered in a chapter dedicated to the topic. The aim of Applied SOA Patterns on the Oracle Platform is to enable you to service working componentssuitable for all types of SOA implementation based on Oracle tools
1013;3831141495;Architektur von Fuzzy-Informationssystemen (German Edition);http://ecx.images-amazon.com/images/I/51jK1DkFoyL._SL75_.jpg;http://ecx.images-amazon.com/images/I/51jK1DkFoyL._SL160_.jpg;PORTUGUESE;51.50;352;now();1001;1005;Lorem ipsum dolor sit ametconsectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montesnascetur ridiculus mus. Donec quam felisultricies necpellentesque eupretium quissem. Nulla consequat massa quis enim. Donec pede justofringilla velaliquet necvulputate egetarcu. In enim justorhoncus utimperdiet avenenatis vitaejusto. Nullam dictum felis eu pede mollis pretium. Integer tincidunt. Cras dapibus. Vivamus elementum semper nisi. Aenean vulputate eleifend tellus. Aenean leo ligulaporttitor euconsequat vitaeeleifend acenim. Aliquam lorem antedapibus inviverra quisfeugiat atellus. Phasellus viverra nulla ut metus varius laoreet. Quisque rutrum. Aenean imperdiet. Etiam ultricies nisi vel augue. Curabitur ullamcorper ultricies nisi. Nam eget dui. Etiam rhoncus. Maecenas tempustellus eget condimentum rhoncussem quam semper liberosit amet adipiscing sem neque sed ipsum. Nam quam nuncblandit velluctus pulvinarhendrerit idlorem. Maecenas nec odio et ante tincidunt tempus. Donec vitae sapien ut libero venenatis faucibus. Nullam quis ante. Etiam sit amet orci eget eros faucibus tincidunt. Duis leo. Sed fringilla mauris sit amet nibh. Donec sodales sagittis magna. Sed consequatleo eget bibendum sodalesaugue velit cursus nunc
1014;7180925222;Java: A Beginners Guide, Sixth Edition;http://ecx.images-amazon.com/images/I/51bSQY6AZhL._SL160_.jpg;http://ecx.images-amazon.com/images/I/51bSQY6AZhL._SL160_.jpg;GERMAN;40.00;728;now();1010;1007;Essential Java Programming Skills--Made Easy!Fully updated for Java PlatformStandard Edition 8 (Java SE 8)Java: A Beginners GuideSixth Edition gets you started programming in Java right away. Bestselling programming author Herb Schildt begins with the basicssuch as how to createcompileand run a Java program. He then moves on to the keywordssyntaxand constructs that form the core of the Java language. This Oracle Press resource also covers some of Javas more advanced featuresincluding multithreaded programminggenericsand Swing. Of coursenew Java SE 8 features such as lambda expressions and default interface methods are described. An introduction to JavaFXJavas newest GUIconcludes this step-by-step tutorial. The books code examples are available FREE for download
1015;7181791333;jQuery: A Beginners Guide;http://ecx.images-amazon.com/images/I/41qI3mRZp6L._SL160_.jpg;http://ecx.images-amazon.com/images/I/41qI3mRZp6L._SL160_.jpg;FRENCH;40.00;376;now();1009;1004;Essential Skills--Made Easy!Learn the fundamentals of jQuery programming in no time. jQuery: A Beginners Guide starts with the basics--from including the library in an HTML document to element selectionevent handlingand CSS style manipulation. Nextits on to JavaScript and the DOManimation and effectsthe Event objectand form validation. The book then delves into AJAX and plugins and covers more advanced techniques such as debugging and unit testing. Get started with jQuery right away using this fast-paced tutorial! Ready-to-use code at www.mhprofessional.com/computingdownload
1016;9921330411;Java: A Beginners Tutorial, Updated for Java SE 8;http://ecx.images-amazon.com/images/I/41qOj-qckNL._SL160_.jpg;http://ecx.images-amazon.com/images/I/41qOj-qckNL._SL160_.jpg;SPANISH;32.99;720;now();1008;1000;Fully updated for Java SE 8this book covers the most important Java programming topics that you need to master to be able to learn other technologies yourself. By fully understanding all the chapters and doing the exercises you’ll be able to perform an intermediate Java programmer’s daily tasks quite well. This book offers the three subjects that a professional Java programmer must be proficient in: - Java as a programming language- Java core libraries. Table of Contents Introduction Chapter 1: Getting Started Chapter 2: Language Fundamentals Chapter 3: Statements Chapter 4: Objects and Classes Chapter 5: Core Classes Chapter 6: Arrays Chapter 7: Inheritance Chapter 8: Error Handling Chapter 9: Working with Numbers Chapter 10: Interfaces and Abstract Classes Chapter 11: Polymorphism Chapter 12: Enums Chapter 13: Working with Dates and Times Chapter 14: The Collections Framework Chapter 15: Generics Chapter 16: Input/Output Chapter 17: Annotations Chapter 18: Nested and Inner Classes Chapter 19: Lambda Expressions Chapter 20: Working with Streams Chapter 21: Java Database Connectivity Chapter 22: Swing Basics Chapter 23: Swinging Higher Chapter 24: Applets Chapter 25: Introduction to JavaFX Chapter 26: JavaFX with FXML Chapter 27: Java Threads Chapter 28: Concurrency Utilities Chapter 29: Internationalization Chapter 30: Java Networking Chapter 31: Security Chapter 32: Java Web Applications Chapter 33: JavaServer Pages Chapter 34: Javadoc Chapter 35: Application Deployment Appendix A: javac Appendix B: java Appendix C: jar Appendix D: NetBeans Appendix E: Eclipse Answers Index
1017;9781118017;Beginning Android Application Development;http://ecx.images-amazon.com/images/I/51-qKJitSbL._SL160_.jpg;http://ecx.images-amazon.com/images/I/51-qKJitSbL._SL160_.jpg;PORTUGUESE;39.99;448;now();1004;1008;Create must-have applications for the latest Android OSThe Android OS is a popular and flexible platform for many of todays most in-demand mobile devices. This full-color guide offers you a hands-on introduction to creating Android applications for the latest mobile devices. Veteran author Wei Meng Lee accompanies each lesson with real-world examples to drive home the content he covers. Beginning with an overview of core Android features and toolshe moves at a steady pace while teaching everything you need to know to successfully develop your own Android applications. Explains what an activity is and reviews its lifecycleZeroes in on customizing activities by applying styles and themesLooks at the components of a screenincluding LinearLayoutAbsoluteLayoutand RelativeLayoutamong others Details ways to adapt to different screen sizes and adjust display orientationReviews the variety of views such as TextViewProgressBarTimePickerand moreBeginning Android Application Development pares down the most essential steps you need to know so you can start creating Android applications today
1018;1430246936;Beginning EJB 3 (Java EE 7 Edition);http://ecx.images-amazon.com/images/I/51jhGIBW3ZL._SL75_.jpg;http://ecx.images-amazon.com/images/I/51jhGIBW3ZL._SL160_.jpg;FRENCH;39.99;448;now();1012;1004;Lorem ipsum dolor sit ametconsectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montesnascetur ridiculus mus. Donec quam felisultricies necpellentesque eupretium quissem. Nulla consequat massa quis enim. Donec pede justofringilla velaliquet necvulputate egetarcu. In enim justorhoncus utimperdiet avenenatis vitaejusto. Nullam dictum felis eu pede mollis pretium. Integer tincidunt. Cras dapibus. Vivamus elementum semper nisi. Aenean vulputate eleifend tellus. Aenean leo ligulaporttitor euconsequat vitaeeleifend acenim. Aliquam lorem antedapibus inviverra quisfeugiat atellus. Phasellus viverra nulla ut metus varius laoreet. Quisque rutrum. Aenean imperdiet. Etiam ultricies nisi vel augue. Curabitur ullamcorper ultricies nisi. Nam eget dui. Etiam rhoncus. Maecenas tempustellus eget condimentum rhoncussem quam semper liberosit amet adipiscing sem neque sed ipsum. Nam quam nuncblandit velluctus pulvinarhendrerit idlorem. Maecenas nec odio et ante tincidunt tempus. Donec vitae sapien ut libero venenatis faucibus. Nullam quis ante. Etiam sit amet orci eget eros faucibus tincidunt. Duis leo. Sed fringilla mauris sit amet nibh. Donec sodales sagittis magna. Sed consequatleo eget bibendum sodalesaugue velit cursus nunc
1019;1430246937;Beginning EJB 3, Java EE, 7th 2nd (second) Edition by Wetherbee, Jonathan, Rathod, Chirag, Kodali, Raghu, Zadrozny published by Apress (2013);http://ecx.images-amazon.com/images/I/51jhGIBW3ZL._SL75_.jpg;http://ecx.images-amazon.com/images/I/51jhGIBW3ZL._SL160_.jpg;SPANISH;39.99;448;now();1012;1004;Lorem ipsum dolor sit ametconsectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montesnascetur ridiculus mus. Donec quam felisultricies necpellentesque eupretium quissem. Nulla consequat massa quis enim. Donec pede justofringilla velaliquet necvulputate egetarcu. In enim justorhoncus utimperdiet avenenatis vitaejusto. Nullam dictum felis eu pede mollis pretium. Integer tincidunt. Cras dapibus. Vivamus elementum semper nisi. Aenean vulputate eleifend tellus. Aenean leo ligulaporttitor euconsequat vitaeeleifend acenim. Aliquam lorem antedapibus inviverra quisfeugiat atellus. Phasellus viverra nulla ut metus varius laoreet. Quisque rutrum. Aenean imperdiet. Etiam ultricies nisi vel augue. Curabitur ullamcorper ultricies nisi. Nam eget dui. Etiam rhoncus. Maecenas tempustellus eget condimentum rhoncussem quam semper liberosit amet adipiscing sem neque sed ipsum. Nam quam nuncblandit velluctus pulvinarhendrerit idlorem. Maecenas nec odio et ante tincidunt tempus. Donec vitae sapien ut libero venenatis faucibus. Nullam quis ante. Etiam sit amet orci eget eros faucibus tincidunt. Duis leo. Sed fringilla mauris sit amet nibh. Donec sodales sagittis magna. Sed consequatleo eget bibendum sodalesaugue velit cursus nunc1006Lorem ipsum dolor sit ametconsectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montesnascetur ridiculus mus. Donec quam felisultricies necpellentesque eupretium quissem. Nulla consequat massa quis enim. Donec pede justofringilla velaliquet necvulputate egetarcu. In enim justorhoncus utimperdiet avenenatis vitaejusto. Nullam dictum felis eu pede mollis pretium. Integer tincidunt. Cras dapibus. Vivamus elementum semper nisi. Aenean vulputate eleifend tellus. Aenean leo ligulaporttitor euconsequat vitaeeleifend acenim. Aliquam lorem antedapibus inviverra quisfeugiat atellus. Phasellus viverra nulla ut metus varius laoreet. Quisque rutrum. Aenean imperdiet. Etiam ultricies nisi vel augue. Curabitur ullamcorper ultricies nisi. Nam eget dui. Etiam rhoncus. Maecenas tempustellus eget condimentum rhoncussem quam semper liberosit amet adipiscing sem neque sed ipsum. Nam quam nuncblandit velluctus pulvinarhendrerit idlorem. Maecenas nec odio et ante tincidunt tempus. Donec vitae sapien ut libero venenatis faucibus. Nullam quis ante. Etiam sit amet orci eget eros faucibus tincidunt. Duis leo. Sed fringilla mauris sit amet nibh. Donec sodales sagittis magna. Sed consequatleo eget bibendum sodalesaugue velit cursus nunc
1020;1430246938;Beginning EJB 3, Java EE, 7th ed.;http://ecx.images-amazon.com/images/I/51jhGIBW3ZL._SL75_.jpg;http://ecx.images-amazon.com/images/I/51jhGIBW3ZL._SL160_.jpg;PORTUGUESE;39.99;448;now();1000;1003;Lorem ipsum dolor sit ametconsectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montesnascetur ridiculus mus. Donec quam felisultricies necpellentesque eupretium quissem. Nulla consequat massa quis enim. Donec pede justofringilla velaliquet necvulputate egetarcu. In enim justorhoncus utimperdiet avenenatis vitaejusto. Nullam dictum felis eu pede mollis pretium. Integer tincidunt. Cras dapibus. Vivamus elementum semper nisi. Aenean vulputate eleifend tellus. Aenean leo ligulaporttitor euconsequat vitaeeleifend acenim. Aliquam lorem antedapibus inviverra quisfeugiat atellus. Phasellus viverra nulla ut metus varius laoreet. Quisque rutrum. Aenean imperdiet. Etiam ultricies nisi vel augue. Curabitur ullamcorper ultricies nisi. Nam eget dui. Etiam rhoncus. Maecenas tempustellus eget condimentum rhoncussem quam semper liberosit amet adipiscing sem neque sed ipsum. Nam quam nuncblandit velluctus pulvinarhendrerit idlorem. Maecenas nec odio et ante tincidunt tempus. Donec vitae sapien ut libero venenatis faucibus. Nullam quis ante. Etiam sit amet orci eget eros faucibus tincidunt. Duis leo. Sed fringilla mauris sit amet nibh. Donec sodales sagittis magna. Sed consequatleo eget bibendum sodalesaugue velit cursus nunc
1021;1430246928;Beginning EJB 3, Java EE, 7th Edition;http://ecx.images-amazon.com/images/I/51bamFsgY9L._SL160_.jpg;http://ecx.images-amazon.com/images/I/51bamFsgY9L._SL160_.jpg;FINISH;49.99;452;now();1008;1010;Targeted at Java and Java EE developers both with and without prior Enterprise JavaBeans (EJB) experienceBeginning EJB 3Java EE 7 Edition will guide you in building enterprise software based on the latest cross-platform industry standards. Learn how to use the EJB 3 API to develop powerfulstandards-based backend business logic for creating the complex enterprise applications that run todays transactions and more. With over 20 years of combined EJB experiencethe authors offer many practical insights into designing and coding EJB components in combination with related Java EE technologies. EJB has made huge advances in the ease of building enterpriseserver-side Java components and business logic developmentand has drastically simplified programming models and design patterns. Use this book to harness that power and take your enterprise Java development to the next level
1022;1430246927;Beginning EJB 3, Java EE, 7th Edition 2nd edition by Wetherbee, Jonathan, Kodali, Raghu, Rathod, Chirag, Zadrozny (2013) Paperback;http://ecx.images-amazon.com/images/I/51zJ1X%2BhaLL._SL75_.jpg;http://ecx.images-amazon.com/images/I/51zJ1X%2BhaLL._SL160_.jpg;PORTUGUESE;49.99;452;now();1012;1007;Lorem ipsum dolor sit ametconsectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montesnascetur ridiculus mus. Donec quam felisultricies necpellentesque eupretium quissem. Nulla consequat massa quis enim. Donec pede justofringilla velaliquet necvulputate egetarcu. In enim justorhoncus utimperdiet avenenatis vitaejusto. Nullam dictum felis eu pede mollis pretium. Integer tincidunt. Cras dapibus. Vivamus elementum semper nisi. Aenean vulputate eleifend tellus. Aenean leo ligulaporttitor euconsequat vitaeeleifend acenim. Aliquam lorem antedapibus inviverra quisfeugiat atellus. Phasellus viverra nulla ut metus varius laoreet. Quisque rutrum. Aenean imperdiet. Etiam ultricies nisi vel augue. Curabitur ullamcorper ultricies nisi. Nam eget dui. Etiam rhoncus. Maecenas tempustellus eget condimentum rhoncussem quam semper liberosit amet adipiscing sem neque sed ipsum. Nam quam nuncblandit velluctus pulvinarhendrerit idlorem. Maecenas nec odio et ante tincidunt tempus. Donec vitae sapien ut libero venenatis faucibus. Nullam quis ante. Etiam sit amet orci eget eros faucibus tincidunt. Duis leo. Sed fringilla mauris sit amet nibh. Donec sodales sagittis magna. Sed consequatleo eget bibendum sodalesaugue velit cursus nunc
1023;1430246926;Beginning EJB 3, Java EE, 7th Edition by Wetherbee, Jonathan Published by Apress 2nd (second) edition (2013) Paperback;http://ecx.images-amazon.com/images/I/51jhGIBW3ZL._SL75_.jpg;http://ecx.images-amazon.com/images/I/51jhGIBW3ZL._SL160_.jpg;DEUTSCH;49.99;452;now();1012;1007;Lorem ipsum dolor sit ametconsectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montesnascetur ridiculus mus. Donec quam felisultricies necpellentesque eupretium quissem. Nulla consequat massa quis enim. Donec pede justofringilla velaliquet necvulputate egetarcu. In enim justorhoncus utimperdiet avenenatis vitaejusto. Nullam dictum felis eu pede mollis pretium. Integer tincidunt. Cras dapibus. Vivamus elementum semper nisi. Aenean vulputate eleifend tellus. Aenean leo ligulaporttitor euconsequat vitaeeleifend acenim. Aliquam lorem antedapibus inviverra quisfeugiat atellus. Phasellus viverra nulla ut metus varius laoreet. Quisque rutrum. Aenean imperdiet. Etiam ultricies nisi vel augue. Curabitur ullamcorper ultricies nisi. Nam eget dui. Etiam rhoncus. Maecenas tempustellus eget condimentum rhoncussem quam semper liberosit amet adipiscing sem neque sed ipsum. Nam quam nuncblandit velluctus pulvinarhendrerit idlorem. Maecenas nec odio et ante tincidunt tempus. Donec vitae sapien ut libero venenatis faucibus. Nullam quis ante. Etiam sit amet orci eget eros faucibus tincidunt. Duis leo. Sed fringilla mauris sit amet nibh. Donec sodales sagittis magna. Sed consequatleo eget bibendum sodalesaugue velit cursus nunc1009Lorem ipsum dolor sit ametconsectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montesnascetur ridiculus mus. Donec quam felisultricies necpellentesque eupretium quissem. Nulla consequat massa quis enim. Donec pede justofringilla velaliquet necvulputate egetarcu. In enim justorhoncus utimperdiet avenenatis vitaejusto. Nullam dictum felis eu pede mollis pretium. Integer tincidunt. Cras dapibus. Vivamus elementum semper nisi. Aenean vulputate eleifend tellus. Aenean leo ligulaporttitor euconsequat vitaeeleifend acenim. Aliquam lorem antedapibus inviverra quisfeugiat atellus. Phasellus viverra nulla ut metus varius laoreet. Quisque rutrum. Aenean imperdiet. Etiam ultricies nisi vel augue. Curabitur ullamcorper ultricies nisi. Nam eget dui. Etiam rhoncus. Maecenas tempustellus eget condimentum rhoncussem quam semper liberosit amet adipiscing sem neque sed ipsum. Nam quam nuncblandit velluctus pulvinarhendrerit idlorem. Maecenas nec odio et ante tincidunt tempus. Donec vitae sapien ut libero venenatis faucibus. Nullam quis ante. Etiam sit amet orci eget eros faucibus tincidunt. Duis leo. Sed fringilla mauris sit amet nibh. Donec sodales sagittis magna. Sed consequatleo eget bibendum sodalesaugue velit cursus nunc
